,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,sub,tat_in_days
642,3045160,10,17,800001,233,233,131,1,0,800020,2017-07-17,2017-07-14,2018-04-01,4370,2018-04-04,62,11.830791961557745
643,3089818,13,7,500004,233,233,131,1,0,500072,2017-04-19,2017-04-18,2018-04-17,4403,2018-04-19,16538,12.60804413010026
644,2832781,10,9,411016,233,233,131,1,0,411028,2017-04-18,2018-03-26,2018-02-02,4021,2018-02-06,21242,13.610979304482127
645,2847689,28,2,110018,233,233,228,1,0,110029,2017-05-19,2017-06-16,2018-02-07,4150,2018-02-12,10,14.408004723367382
646,2842951,13,7,500004,233,233,131,1,0,500037,2016-07-23,2016-07-23,2018-02-06,4403,2018-02-13,14983,12.587429208882861
647,2862975,13,7,500004,233,233,131,3,0,505001,2017-05-29,2017-05-26,2018-02-12,4403,2018-02-17,12000,14.533857074494355
648,2833133,13,22,400104,233,233,131,3,0,363351,2017-06-24,2017-06-22,2018-02-02,4581,2018-02-07,27,13.193895809791018
649,2885025,1,7,500004,233,233,131,2,0,520013,2017-12-26,2017-12-26,2018-02-19,4479,2018-02-23,32,11.96078868226062
650,2922494,13,22,400104,233,233,131,1,0,400013,2017-07-23,2017-07-20,2018-02-28,4581,2018-03-04,16356,11.424398322679462
651,2906583,13,22,400104,233,233,131,3,0,425201,2017-12-01,2017-11-30,2018-02-25,4581,2018-03-01,81621,14.275602486197725
652,2898052,10,2,110018,233,233,228,1,0,110025,2018-02-20,2018-02-15,2018-02-22,4388,2018-03-08,29995,12.249067660586793
653,2941800,13,26,560066,233,233,131,0,0,0,2017-04-08,2017-04-02,2018-03-05,5001,2018-03-22,50960,9.300368455002356
654,2897824,15,6,160059,233,233,131,2,0,134109,2017-09-29,2017-09-29,2018-02-22,4549,2018-03-18,139373,14.961569008419849
655,3015248,15,2,110018,233,233,228,1,0,110090,2017-08-13,2016-10-30,2018-03-24,4550,2018-03-26,69,11.78186916241979
656,3041559,10,23,400001,233,233,131,1,0,411014,2017-12-23,2017-12-23,2018-03-31,4398,2018-04-03,17404,11.736034077403664
657,3045753,13,22,400104,233,233,131,1,0,400607,2017-06-26,2016-08-23,2018-04-02,4581,2018-04-06,17,11.207789192280055
658,3065592,10,27,110034,233,233,228,1,0,201304,2018-02-12,2017-05-05,2018-04-08,4388,2018-04-09,80,10.898942630056743
659,3016942,10,27,110034,233,245,228,1,0,110018,2018-01-30,2018-01-29,2018-03-25,4388,2018-04-10,17,10.898107427460795
660,2861733,13,8,700064,233,233,131,1,0,700034,2017-03-14,2017-03-10,2018-02-12,4508,2018-02-21,31,11.991759182241983
661,3067719,15,6,160059,233,233,228,2,0,147001,2018-03-04,2018-03-04,2018-04-09,4549,2018-04-11,3,12.624837364931457
662,2970742,10,2,110018,233,233,131,3,0,263153,2017-08-05,2017-07-31,2018-03-12,4388,2018-03-13,200986,16.99097876699013
663,3082608,10,23,400001,233,233,131,1,0,400092,2017-05-02,2017-05-02,2018-04-13,4398,2018-04-19,20983,11.783481539163837
664,2939051,15,2,110018,233,233,228,2,0,181152,2017-07-05,2017-03-15,2018-03-04,4550,2018-03-08,69,12.774856185254958
665,2974278,9,6,160059,233,233,131,3,0,141010,2017-10-21,2017-10-20,2018-03-13,4437,2018-03-17,91283,15.11960429122081
666,3021778,10,23,400001,308,233,131,1,0,400610,2017-05-09,2016-06-13,2018-03-26,4398,2018-04-05,19051,11.757868659554825
667,2858256,13,6,160059,233,233,131,2,0,160101,2018-01-15,2016-05-20,2018-02-10,4673,2018-02-13,34456,12.952782145490032
668,2908406,15,2,110018,233,233,131,2,0,132103,2017-03-21,2017-03-15,2018-02-26,4094,2018-03-06,32753,15.257651537728504
669,3040724,13,26,560066,233,233,228,1,0,560008,2017-06-05,2017-05-08,2018-03-31,5001,2018-04-10,74,9.129672508947401
670,2938657,10,7,500004,233,0,228,1,0,500072,2017-05-14,2017-05-13,2018-03-04,4474,2018-03-09,67,11.367309711665285
671,2954193,15,2,110018,233,233,131,1,0,122001,2018-01-24,2016-10-07,2018-03-08,4550,2018-03-11,21999,12.561677109592232
672,2819316,10,3,560011,233,233,228,1,0,560001,2017-08-16,2015-12-11,2018-01-30,4460,2018-02-06,8,11.567000977661598
673,2861404,9,8,700064,233,233,131,1,0,700157,2017-11-21,2017-11-21,2018-02-11,4499,2018-02-14,73,11.635997257107105
674,2862698,13,22,400104,233,233,131,1,0,400607,2017-06-30,2017-06-28,2018-02-12,4581,2018-02-16,90988,12.413808483642098
675,2886093,10,1,400059,233,233,228,1,0,400604,2018-01-07,2017-08-02,2018-02-19,4398,2018-02-24,31995,12.279503754363487
676,2874172,10,2,110018,233,233,131,1,0,110092,2018-01-13,2017-10-17,2018-02-15,4388,2018-02-19,100987,13.679299572240273
677,2901210,13,2,110018,233,233,131,1,0,110009,2017-06-13,2017-06-12,2018-02-23,4147,2018-02-27,10985,13.601159326342662
678,2941044,28,24,110092,233,233,131,1,0,400055,2017-08-22,2017-08-18,2018-03-05,4150,2018-03-10,43,14.058408106139543
679,2971642,10,12,302006,233,233,131,1,0,302029,2018-01-10,2018-01-10,2018-03-12,4407,2018-03-15,45,11.894660865542354
680,2953269,13,22,400104,233,233,131,2,0,452003,2018-02-03,2017-12-03,2018-03-07,4581,2018-03-13,14,12.200736443563036
681,2884506,10,2,110018,233,233,131,1,0,110088,2017-05-10,2016-11-01,2018-02-19,4388,2018-03-13,36,12.340973583933124
682,2982503,1,24,110092,233,233,228,2,0,144001,2017-07-31,2017-06-13,2018-03-15,4150,2018-03-17,2331,11.97961340468238
683,2977410,9,9,411016,233,233,131,3,0,496001,2017-10-04,2017-10-03,2018-03-13,4021,2018-03-17,47401,15.846968907278477
684,2987358,9,7,500004,233,233,131,1,0,500060,2017-11-20,2017-11-20,2018-03-16,4474,2018-03-26,29999,12.156422524938465
685,3001322,13,7,500004,233,233,131,2,0,530004,2017-10-17,2017-10-16,2018-03-20,4403,2018-04-01,39997,13.912031433860802
686,3012946,10,27,110034,0,233,131,0,0,247663,2018-03-07,2017-07-31,2018-03-24,4388,2018-03-28,98020,11.693442114994966
687,3012946,10,27,110034,201,233,131,0,0,247663,2018-03-07,2017-07-31,2018-03-24,4388,2018-03-28,642984,18.918130170505233
688,3033841,13,22,400104,233,233,131,2,0,403707,2018-01-02,2017-12-29,2018-03-29,4581,2018-04-03,16,12.200762957931161
689,3047008,13,21,110015,201,233,131,0,0,250619,2017-11-24,2017-11-14,2018-04-02,4580,2018-04-10,11,10.256286054024407
690,2975719,15,6,160059,233,233,131,2,0,140413,2016-12-15,2016-12-14,2018-03-13,4549,2018-03-15,39897,13.642797366605087
691,2859658,13,22,400104,233,233,131,2,0,390012,2017-07-17,2017-07-14,2018-02-10,4581,2018-02-13,52009,12.890043728899785
692,2885491,13,22,400104,233,233,131,1,0,380051,2016-08-18,2016-08-16,2018-02-19,4581,2018-03-06,15998,11.419652250785038
693,2972179,13,22,400104,233,233,131,1,0,411038,2017-05-29,2017-05-27,2018-03-12,4581,2018-03-25,542,11.21474921391294
694,3036970,15,3,560011,233,245,228,1,0,560029,2017-07-27,2016-07-24,2018-03-29,4469,2018-04-03,0,12.019992767823084
695,2827007,15,3,560011,233,233,228,1,0,560037,2017-12-16,2016-04-02,2018-02-01,4461,2018-02-05,546,12.054606973617624
696,2984011,15,7,500004,233,233,228,1,0,500008,2017-10-23,2017-10-22,2018-03-15,4477,2018-03-18,99942,13.165000655027281
697,3055830,13,8,700064,233,233,131,2,0,711302,2017-07-25,2017-07-23,2018-04-05,4508,2018-04-11,27,12.984693176340901
698,2819033,4,2,110018,233,233,131,1,0,201301,2017-02-07,2017-01-29,2018-01-30,4148,2018-02-01,31189,12.994573413315848
699,2819124,13,2,110018,233,233,131,0,0,0,2017-09-12,2017-08-26,2018-01-30,4388,2018-02-01,52,11.63853603834838
700,2819124,10,2,110018,233,233,131,0,0,0,2017-09-12,2016-07-24,2018-01-30,4388,2018-02-01,8056,11.454309177280296
701,2859298,9,5,380009,233,233,131,2,0,394220,2017-10-05,2017-10-04,2018-02-10,4422,2018-02-17,52940,13.707768108324492
702,2920942,10,2,110018,233,233,228,2,0,248001,2018-01-31,2017-05-14,2018-02-27,4388,2018-03-04,10968,12.98981024226219
703,2953901,13,7,500004,233,233,131,1,0,500075,2017-07-10,2017-07-07,2018-03-08,4403,2018-03-12,77,12.389817623245213
704,2904675,9,12,302006,233,233,131,1,0,302021,2017-10-16,2017-10-15,2018-02-24,4407,2018-03-10,17,11.797510543620126
705,2939538,15,5,380009,233,233,131,2,0,395001,2017-12-05,2017-11-23,2018-03-05,4546,2018-03-14,50943,13.837643595268943
706,2972359,9,8,700064,233,233,131,2,0,700124,2017-11-14,2017-11-13,2018-03-12,4499,2018-03-14,3,12.628056277057889
707,2960154,13,22,400104,233,233,131,1,0,411014,2017-10-10,2017-10-04,2018-03-09,4581,2018-03-12,91288,12.41778563886089
708,2970928,15,7,500004,233,233,228,2,0,530022,2018-02-12,2017-06-12,2018-03-12,4477,2018-03-15,23,12.833343103507941
709,2940240,15,6,160059,233,233,131,2,0,140603,2017-05-25,2017-05-19,2018-03-05,4549,2018-03-28,1,13.11388875124217
710,3009285,4,1,400059,308,233,131,1,0,400071,2017-09-25,2017-10-09,2018-03-22,4011,2018-04-02,67,13.088935074640212
711,2981636,13,21,110015,233,233,131,2,0,251001,2017-06-24,2017-06-23,2018-03-15,4580,2018-03-31,13,12.242286614062866
712,2938081,13,26,560066,233,233,131,1,0,600037,2017-06-14,2017-05-23,2018-03-03,5001,2018-03-31,8,9.617875435478105
713,3009470,15,6,160059,233,233,228,3,0,144415,2017-12-08,2016-12-11,2018-03-23,4549,2018-03-29,10,13.617917188055063
714,3031799,18,1,400059,233,233,131,1,0,411044,2017-07-07,2017-07-07,2018-03-28,4011,2018-04-03,171992,16.723084135367515
715,3037986,15,3,560011,233,233,228,1,0,560093,2018-01-27,2016-10-12,2018-03-30,4469,2018-04-09,8057,12.126805899815741
716,3082206,13,26,560066,233,233,131,1,0,603103,2017-05-30,2017-05-29,2018-04-13,5001,2018-04-18,290007,13.46244555645843
717,3025956,5,2,110018,233,245,131,1,0,110009,2017-11-11,2017-11-10,2018-03-27,4093,2018-04-02,5,12.86614901643744
718,3039813,15,3,560011,308,245,131,1,0,560066,2017-02-25,2017-02-25,2018-03-30,4461,2018-04-06,290050,16.38169268916578
719,2827720,4,2,110018,201,201,228,0,0,201016,2017-08-26,2017-08-24,2018-02-01,4148,2018-02-03,45,11.099626749355112
720,2939130,15,10,226010,201,201,228,0,0,225001,2018-01-11,2018-01-02,2018-03-04,4547,2018-03-10,49,10.49375127646468
721,2957487,12,2,110018,233,233,131,1,0,110052,2017-10-23,2017-10-19,2018-03-08,4092,2018-03-13,12,13.54711763501724
722,2944876,15,2,110018,308,233,131,1,0,110013,2017-10-25,2017-04-14,2018-03-06,4091,2018-03-20,47210,14.46658954362299
723,3027808,13,21,110015,201,233,131,4,0,140118,2017-09-13,2017-09-09,2018-03-27,4580,2018-04-05,77,14.229109119513211
724,3060403,18,1,400059,233,233,131,1,0,711102,2017-08-18,2017-08-14,2018-04-06,4011,2018-04-09,12103,14.603406232776736
725,2891642,12,2,110018,233,233,228,1,0,110043,2018-01-20,2018-01-19,2018-02-20,4092,2018-02-23,30995,13.468787068151048
726,2840556,8,1,400059,233,233,131,2,0,422001,2017-02-19,2017-02-17,2018-02-05,4016,2018-02-08,13261,14.62684400251148
727,2888510,1,24,110092,233,233,131,1,0,201310,2017-05-10,2017-05-04,2018-02-20,4150,2018-03-07,604,11.452809125649878
728,2950418,9,8,700064,233,233,131,3,0,754021,2017-12-13,2017-12-13,2018-03-07,4499,2018-03-16,69,13.62191827404119
729,2948355,10,3,560011,308,233,228,1,0,560085,2017-08-29,2017-06-26,2018-03-07,4460,2018-03-21,34999,12.030883105197288
730,2847862,13,9,411016,233,233,131,1,0,411016,2017-02-17,2017-02-16,2018-02-07,4581,2018-02-09,10990,11.849099185033435
731,2885111,13,21,110015,233,233,131,1,0,110080,2017-11-17,2017-11-11,2018-02-19,4580,2018-02-28,74,11.25010827945552
732,2963951,13,7,500004,233,233,131,1,0,501506,2017-12-10,2017-12-06,2018-03-10,4403,2018-03-20,30397,12.791775444024331
733,2948695,13,21,110015,201,233,131,0,0,228001,2017-07-17,2017-06-07,2018-03-07,4393,2018-03-22,24035,11.214685578497177
734,2971659,10,25,560037,233,245,131,1,0,560029,2016-12-07,2016-12-06,2018-03-12,4460,2018-03-14,3342,11.261166325024522
735,2857319,10,8,700064,233,233,131,1,0,700014,2017-05-23,2017-05-22,2018-02-09,4499,2018-02-13,10909,11.876431224378301
736,2904408,13,3,560011,233,233,131,1,0,560043,2017-07-21,2017-07-21,2018-02-24,4467,2018-02-26,21387,12.60588776833665
737,3014307,13,8,700064,233,233,131,1,0,700007,2017-05-18,2017-05-17,2018-03-24,4508,2018-04-02,21387,12.274879605083635
738,3071682,13,21,110015,308,245,131,1,0,110087,2017-07-28,2017-07-27,2018-04-10,4580,2018-04-16,21,11.2494056487002
739,2860838,4,2,110018,233,233,228,1,0,201010,2017-09-06,2017-09-04,2018-02-11,4148,2018-02-14,17,12.092242571036524
740,2868028,10,7,500004,233,233,131,1,0,500003,2017-06-13,2017-06-11,2018-02-14,4474,2018-02-20,17058,12.081640426752369
741,2939967,13,3,560011,233,233,131,1,0,560103,2017-07-10,2017-06-17,2018-03-05,4467,2018-03-07,2,12.322382887157183
742,2926852,10,2,110018,233,233,131,1,0,110044,2018-01-29,2018-01-25,2018-03-01,4388,2018-03-03,18,12.340734954619997
743,2904557,13,7,500004,233,233,131,3,0,504001,2017-04-17,2017-04-12,2018-02-24,4403,2018-03-12,32,14.37519509563273
744,2951287,13,21,110015,233,233,131,3,0,784001,2017-08-03,2017-07-28,2018-03-07,4580,2018-03-13,3583,13.282601784001644
745,2951287,13,21,110015,233,233,131,3,0,784001,2017-08-03,2017-07-06,2018-03-07,4580,2018-03-13,12000,13.39418750225685
746,2951287,13,21,110015,233,233,131,2,0,221010,2017-08-03,2017-07-06,2018-03-07,4580,2018-03-13,256643,15.644477760057097
747,2951287,13,21,110015,233,233,131,2,0,221010,2017-08-03,2017-07-28,2018-03-07,4580,2018-03-13,26,12.242458957455682
748,2987050,10,2,110018,201,233,131,4,0,127046,2018-01-16,2017-11-24,2018-03-16,4388,2018-03-19,29,15.319841852150187
749,2982720,9,7,500004,233,233,131,2,0,530013,2018-03-03,2018-03-03,2018-03-15,4474,2018-03-27,5094,12.819239378693688
750,2983542,13,17,800001,233,233,131,3,0,854105,2018-02-28,2018-02-15,2018-03-15,4410,2018-03-31,9,13.96952182229647
751,3021201,13,22,400104,233,233,131,2,0,390021,2016-04-04,2016-04-01,2018-03-26,4581,2018-03-30,14,12.200736443563036
752,3031747,13,22,400104,233,233,131,2,0,390021,2017-07-07,2017-07-06,2018-03-28,4581,2018-04-03,61,12.20135953121398
753,2999632,15,12,302006,233,233,131,2,0,301707,2018-02-28,2017-09-23,2018-03-20,4453,2018-03-28,5106,13.281227346806922
754,3017746,13,21,110015,233,233,131,1,0,110019,2017-11-16,2018-04-07,2018-03-25,4580,2018-04-03,21,11.2494056487002
755,3069371,13,22,400104,233,233,228,1,0,400059,2018-03-24,2018-03-24,2018-04-09,4581,2018-04-14,66,10.719360893620287
756,3005002,15,8,700064,233,233,228,1,0,700001,2018-02-05,2017-08-08,2018-03-21,4511,2018-04-08,39999,12.215836736979394
757,2839574,13,21,110015,233,245,131,1,0,110034,2017-05-08,2017-05-05,2018-02-05,4580,2018-02-08,15,11.249326105595824
758,2881035,15,5,380009,233,245,131,1,0,380015,2017-09-13,2017-03-26,2018-02-17,4546,2018-02-24,74,12.170276876351556
759,2859483,15,2,110018,233,245,228,1,0,110026,2018-01-22,2018-01-13,2018-02-10,4091,2018-02-15,2,13.35166649771524
760,3056693,13,26,560066,233,245,131,1,0,560100,2018-01-23,2018-01-23,2018-04-05,5001,2018-04-09,76,9.618776923994364
761,2865507,13,21,110015,233,233,131,1,0,122002,2017-11-07,2017-10-22,2018-02-13,4580,2018-02-20,92,11.250346908768647
762,2961018,4,6,160059,233,233,131,3,0,174103,2018-01-17,2017-10-09,2018-03-09,4443,2018-03-16,10984,13.550638226860588
763,3047022,15,10,226010,233,233,131,1,0,226010,2017-11-20,2017-11-20,2018-04-02,4547,2018-04-05,14,11.975352198536495
764,2969269,13,7,500004,233,233,131,2,0,522647,2017-06-30,2017-06-28,2018-03-10,4403,2018-03-13,51,13.382459959294751
765,3017366,10,27,110034,201,233,131,0,0,335804,2017-07-21,2017-06-30,2018-03-25,4388,2018-03-28,14997,10.592790922562752
766,3065863,30,3,560011,233,233,228,1,0,560067,2018-03-07,2017-05-19,2018-04-08,4399,2018-04-11,10,13.71135025503382
767,2844653,15,2,110018,233,245,131,1,0,110016,2017-11-24,2017-11-21,2018-02-06,4091,2018-02-09,20095,14.10712099776462
768,2820115,11,12,302006,233,233,228,2,0,342006,2017-06-03,2017-05-24,2018-01-30,4407,2018-02-11,19,12.49500442168153
769,2921149,13,21,110015,233,233,131,2,0,148024,2017-04-24,2017-04-22,2018-02-27,4580,2018-03-01,4,12.242167299406303
770,3004413,13,21,110015,201,233,131,0,0,177601,2017-12-13,2017-12-09,2018-03-21,4580,2018-03-26,64,10.256988684779728
771,3043387,4,1,400059,308,233,131,1,0,400060,2017-09-08,2017-09-05,2018-03-31,4011,2018-04-07,80948,14.16118937881026
772,3074237,13,26,560066,233,233,131,1,0,560032,2017-04-23,2017-04-21,2018-04-11,5001,2018-04-17,11998,9.77682907238911
773,3074237,13,26,560066,233,233,131,1,0,560032,2017-04-23,2016-10-13,2018-04-11,5001,2018-04-17,68,9.618670866521864
774,2837228,15,2,110018,233,233,131,2,0,132103,2017-02-24,2017-02-23,2018-02-03,4094,2018-02-05,91289,16.033674064018953
775,2982094,13,21,110015,308,233,131,1,0,110083,2016-10-24,2016-10-20,2018-03-15,4580,2018-03-21,11,11.249273076859573
776,2978651,13,22,400104,233,233,131,1,0,400043,2017-11-17,2016-09-15,2018-03-14,4581,2018-03-24,27,11.207921764120682
777,2885394,5,2,110018,233,233,228,1,0,110045,2017-08-01,2017-02-20,2018-02-19,4093,2018-02-21,91287,13.587213391364122
778,2881183,15,2,110018,233,233,228,1,0,110091,2017-05-03,2017-03-03,2018-02-17,4550,2018-02-23,16,11.78116653166447
779,2907754,13,26,560066,233,233,131,1,0,600011,2018-01-15,2017-10-11,2018-02-26,5001,2018-03-14,50938,10.293063819788149
780,2925222,19,1,400059,233,233,131,1,0,500016,2018-01-29,2017-12-23,2018-02-28,4011,2018-03-07,61907,15.360446148600724
781,2844440,10,2,110018,233,233,131,1,0,110032,2017-05-11,2017-05-03,2018-02-06,4388,2018-02-12,44497,12.930401244541976
782,2904204,13,21,110015,233,233,131,1,0,122001,2017-06-28,2017-06-27,2018-02-24,4580,2018-02-26,0,11.249127247834885
783,2831912,10,2,110018,233,233,228,1,0,201306,2017-11-08,2017-09-05,2018-02-02,4388,2018-02-05,0,11.851418424628031
784,2833286,10,2,110018,233,233,228,2,0,201206,2017-12-11,2017-12-08,2018-02-02,4388,2018-02-05,77986,13.878280203771915
785,2854492,13,21,110015,233,233,131,2,0,180001,2017-03-14,2017-02-26,2018-02-09,4580,2018-02-16,90990,13.448385448529287
786,2907996,13,8,700064,233,233,131,3,0,743166,2017-09-28,2017-09-25,2018-02-26,4508,2018-02-27,192008,16.522807652704955
787,2898183,17,1,400059,233,233,131,3,0,152001,2017-07-06,2017-06-26,2018-02-22,4011,2018-02-24,24,16.332467631386017
788,2940178,1,24,110092,233,233,131,1,0,110059,2016-09-23,2016-08-17,2018-03-05,4150,2018-03-08,10988,11.59047172495629
789,2949785,13,3,560011,233,233,131,1,0,560107,2017-09-23,2017-09-20,2018-03-07,4467,2018-03-12,3179,12.364500960924177
790,2905995,13,21,110015,233,233,131,1,0,201003,2018-01-12,2017-11-15,2018-02-24,4580,2018-03-16,27,11.249485191804576
791,2938407,13,22,400104,233,233,131,2,0,396195,2017-05-22,2017-03-02,2018-03-04,4581,2018-03-17,5998,12.280067432993848
792,2990187,32,2,110018,308,233,131,1,0,110002,2017-06-16,2017-06-10,2018-03-17,4147,2018-03-21,22100,15.587316221799869
793,2971560,21,2,110018,233,233,131,1,0,400077,2017-12-23,2017-12-21,2018-03-12,4432,2018-03-20,1192,13.270302409032865
794,2995669,13,26,560066,233,233,228,1,1,560076,2016-10-31,2016-10-01,2018-03-19,5001,2018-03-24,1192,24.899303154592236
795,3035766,13,26,560066,233,233,131,1,0,560076,2017-10-03,2017-09-29,2018-03-29,5001,2018-04-03,0,9.617769378005605
796,3008481,13,17,800001,233,233,131,3,0,826001,2017-11-18,2017-08-02,2018-03-22,4538,2018-04-01,37084,14.023019388677215
797,3028060,13,21,110015,233,233,131,2,0,134108,2017-05-16,2017-05-13,2018-03-27,4580,2018-04-07,10,12.24224684251068
798,3044664,13,8,700064,233,233,131,2,0,781024,2017-02-06,2017-02-04,2018-04-01,4508,2018-04-09,10,12.984467804211837
799,3072379,10,27,110034,233,233,131,1,0,121003,2017-06-11,2017-06-02,2018-04-10,4388,2018-04-17,30012,11.784834564098396
800,2971008,13,26,560066,308,245,131,1,0,560041,2017-07-22,2017-02-25,2018-03-12,5001,2018-03-22,503,9.624437741589109
801,2824818,15,11,641012,233,201,131,1,0,641004,2017-06-16,2016-10-20,2018-01-31,4492,2018-02-07,27,12.125591597319811
802,3058979,13,26,560066,233,233,131,1,0,641114,2017-05-05,2017-05-03,2018-04-05,4495,2018-04-07,159983,13.470211749391932
803,2839952,13,21,110015,233,233,131,2,0,181133,2017-09-14,2017-09-08,2018-02-05,4580,2018-02-19,5098,12.30969939502137
804,2963539,10,23,400001,233,233,131,1,0,401302,2017-10-01,2017-09-24,2018-03-10,4398,2018-03-22,34,11.50575679023568
805,3005005,1,4,600024,233,233,228,1,0,600119,2018-01-12,2018-01-04,2018-03-21,4485,2018-03-22,11987,10.731105921058724
806,3006475,1,7,500004,233,233,131,2,0,530017,2018-02-25,2018-02-20,2018-03-22,4479,2018-03-29,11035,12.106657478501802
807,2894459,15,2,110018,233,233,228,1,0,201002,2017-06-26,2016-10-13,2018-02-21,4091,2018-02-23,8057,13.458453115339772
808,3072467,1,7,500004,233,233,228,1,0,500054,2018-04-07,2018-03-28,2018-04-10,4479,2018-04-21,137652,12.303177429446553
809,2829214,15,10,226010,233,233,131,1,0,226001,2018-01-16,2018-01-15,2018-02-01,4444,2018-02-03,19,12.327881694397218
810,2899523,13,22,400104,233,233,131,2,0,452009,2017-06-30,2017-06-15,2018-02-23,4581,2018-02-26,54897,12.928330476472677
